ould	444	37	0.923
ouled jillali	21	1	0.955
ouled si hammou	25	1	0.962
ouled	100	10	0.909
oulego	60	57	0.513
oulghazi	125	9	0.933
oulgour	41	1	0.976
oulhaj	155	7	0.957
oulkadi	51	1	0.981
oulmekki	23	1	0.958
oumar	60	30	0.667
oumatou	25	5	0.833
oumeskour	24	1	0.96
oumghar	41	1	0.976
oumhamdi	21	5	0.808
oumouhou	24	1	0.96
oumoujane	26	1	0.963
ouna	69	7	0.908
ounacer	43	7	0.86
ounini	20	1	0.952
ounir	46	1	0.979
ouragh	20	1	0.952
ourahou	43	13	0.768
oural	83	99	0.456
ourarhi	45	5	0.9
ourens	86	92	0.483
ourghi	58	1	0.983
ourhou	24	1	0.96
ouriach	27	8	0.771
ouriaghli	76	76	0.5
ourille	41	56	0.423
ourinich	106	1	0.991
ouriniche	106	1	0.991
ourkia	146	13	0.918
ouro	494	371	0.571
ourraoui	25	1	0.962
ourti	20	1	0.952
ousaid	31	1	0.969
ousalah	28	1	0.966
ousinde	37	32	0.536
ousmane	64	12	0.842
ousrout	80	17	0.825
oussaid	64	5	0.928
oussidi	25	1	0.962
outaleb	64	1	0.985
outalha	29	10	0.744
outeda	600	666	0.474
outeiral	874	859	0.504
outeiriño	409	356	0.535
outeiro	195	197	0.497
outerelo	250	290	0.463
outes	230	248	0.481
outmani	80	22	0.784
outomuro	182	231	0.441
outon	697	695	0.501
outougane	21	1	0.955
outumuro	205	194	0.514
ouviaña	26	45	0.366
ouviña	345	339	0.504
ouyachou	25	1	0.962
ouyahia	31	1	0.969
ouyang	107	1	0.991
ouzaarour	21	1	0.955
ouzaid	26	5	0.839
ouzalah	24	1	0.96
ouzande	41	35	0.539
ouzine	22	1	0.957
ouzziki	21	1	0.955
ouzzine	61	7	0.897
oval	415	373	0.527
ovalle	948	914	0.509
ovalles	137	120	0.533
ovando	455	415	0.523
ovcharenko	49	5	0.907
ovcharova	24	11	0.686
ovchinnikova	41	6	0.872
ovedenie	28	1	0.966
oveja	121	159	0.432
ovejano	21	27	0.438
ovejas	397	342	0.537
ovejero	2723	2982	0.477
ovejo	34	26	0.567
ovelar	381	343	0.526
ovelleiro	115	85	0.575
ovenseri	27	8	0.771
overa	34	19	0.642
overgaard	26	5	0.839
overton	33	1	0.971
oves	54	37	0.593
oviaño	155	114	0.576
oviawe	60	1	0.984
ovide	187	176	0.515
ovidiu	44	15	0.746
oviedo	5529	5620	0.496
ovies	438	415	0.513
ovilo	82	74	0.526
ovin	157	186	0.458
oviol	25	11	0.694
ovono	52	45	0.536
owczarek	21	6	0.778
owen	408	50	0.891
owens	153	30	0.836
owie	54	9	0.857
owolabi	30	1	0.968
owono	124	68	0.646
owusu	370	40	0.902
oxinalde	21	28	0.429
oxley	91	26	0.778
oya	937	892	0.512
oyaga	256	249	0.507
oyagata	64	61	0.512
oyague	165	202	0.45
oyaguez	46	43	0.517
oyana	142	274	0.341
oyanarte	23	15	0.605
oyanedel	25	21	0.543
oyaneder	21	32	0.396
oyanguren	281	286	0.496
oyarbide	744	790	0.485
oyarce	60	69	0.465
oyaregui	90	91	0.497
oyarvide	20	26	0.435
oyarzabal	1495	1630	0.478
oyarzo	58	29	0.667
oyarzun	492	400	0.552
oye	32	63	0.337
oyo	51	45	0.531
oyola	554	526	0.513
oyon	281	280	0.501
oyonarte	259	193	0.573
oyonate	35	28	0.556
oyono	192	100	0.658
oyuela	75	88	0.46
oza	35	50	0.412
ozaeta	387	359	0.519
ozaez	212	151	0.584
ozaita	45	43	0.511
ozalla	161	148	0.521
ozamiz	142	186	0.433
ozarin	20	13	0.606
ozcariz	186	191	0.493
ozcoidi	226	324	0.411
ozcoz	132	144	0.478
ozdemir	39	1	0.975
ozga	32	1	0.97
oziegbe	20	1	0.952
oziel	21	11	0.656
ozimek	23	1	0.958
ozkoidi	27	10	0.73
ozollo	20	31	0.392
ozon	133	116	0.534
ozonas	72	49	0.595
ozores	680	734	0.481
ozoria	62	64	0.492
ozorio	67	73	0.479
ozsvath	28	1	0.966
ozturk	29	8	0.784
ozuna	230	206	0.528
paadin	58	66	0.468
paba	58	64	0.475
paban	43	25	0.632
pablo romero	41	31	0.569
pablo	3911	4330	0.475
pablogorran	23	5	0.821
pablos	3879	3659	0.515
pabo	23	19	0.548
pabolleta	32	71	0.311
pabon	823	818	0.502
pabst	33	1	0.971
pac	124	132	0.484
paca	104	80	0.565
pacala	28	1	0.966
pacareu	37	37	0.5
pacas	25	52	0.325
paccini	50	48	0.51
paccha	114	107	0.516
pacchioni	21	1	0.955
pace	107	33	0.764
pacetti	93	76	0.55
pacey	23	1	0.958
paci	35	11	0.761
paciencia	93	72	0.564
pacifico	106	118	0.473
pacin	355	400	0.47
pacini	47	15	0.758
pacio	158	132	0.545
pacios	1259	1315	0.489
pack	28	5	0.848
packer	38	1	0.974
paco	936	886	0.514
pacomio	33	28	0.541
pacoret	20	8	0.714
pacreu	49	73	0.402
pacubas	25	10	0.714
pacurar	293	11	0.964
pacurariu	60	1	0.984
pacuraru	92	5	0.948
pach	95	80	0.543
pacha	527	579	0.476
pachacama	198	219	0.475
pachano	26	30	0.464
pachar	53	55	0.491
pachas	72	69	0.511
pachay	99	77	0.562
pache	538	458	0.54
pacheca	107	74	0.591
pacheco	27182	27599	0.496
pacherres	22	22	0.5
paches	236	279	0.458
pacho	1437	1416	0.504
pachon	3293	3548	0.481
padane	21	1	0.955
padeanu	28	1	0.966
padellano	26	43	0.377
padern	40	31	0.563
paderne	168	181	0.481
padernia	38	28	0.576
padero	43	48	0.473
padial	2270	2212	0.506
padierna	239	205	0.538
padilha	44	41	0.518
padilla	30486	30644	0.499
padillo	720	619	0.538
padin	2876	2851	0.502
padorno	74	58	0.561
padovan	30	5	0.857
padovani	34	20	0.63
padovano	23	9	0.719
padrao	40	35	0.533
padre	25	13	0.658
padreda	72	126	0.364
padrell	94	95	0.497
padreny	71	87	0.449
padres	67	51	0.568
padrino	636	567	0.529
padrisa	94	82	0.534
padro	868	876	0.498
padrol	63	51	0.553
padron	8400	8701	0.491
padrones	403	444	0.476
padros	1147	1266	0.475
padrosa	430	473	0.476
padruno	25	25	0.5
padua	106	110	0.491
padula	57	25	0.695
padules	23	18	0.561
padulles	288	242	0.543
padura	140	152	0.479
padurariu	179	8	0.957
paduraru	412	11	0.974
padure	243	10	0.96
padurean	252	11	0.958
padureanu	102	1	0.99
paduret	58	1	0.983
paes	112	91	0.552
paesa	251	267	0.485
paet	25	32	0.439
paetow	28	20	0.583
paez camino	29	10	0.744
paez	10786	9980	0.519
paga	486	428	0.532
pagadigorria	31	34	0.477
pagadizabal	124	97	0.561
pagador	609	627	0.493
pagaegi	31	7	0.816
pagaegui	21	46	0.313
pagaldai	50	45	0.526
pagalday	158	191	0.453
pagan	3437	3287	0.511
pagani	101	65	0.608
paganini	46	13	0.78
pagano	154	47	0.766
paganos	36	25	0.59
pagans	32	20	0.615
pagarolas	20	21	0.488
pagay	31	43	0.419
pagazaurtundua	267	234	0.533
page	906	623	0.593
pagel	41	5	0.891
pageo	302	292	0.508
pagerols	59	79	0.428
pages	4979	4758	0.511
pagespetit	86	82	0.512
paget	24	8	0.75
paggi	20	1	0.952
paglia	29	11	0.725
pagnon	28	40	0.412
pago	63	91	0.409
pagoaga	175	189	0.481
pagola	994	796	0.555
pagonabarraga	62	34	0.646
pagu	51	1	0.981
paguada	23	33	0.411
paguay	307	306	0.501
paguey	22	10	0.688
paguillo	157	95	0.623
paguina	27	26	0.509
paguirigan	28	19	0.596
pahino	117	93	0.557
pahisa	78	66	0.542
pahissa	226	162	0.582
pahl	42	17	0.712
pahontu	27	1	0.964
paic	22	1	0.957
paico	37	38	0.493
paicu	38	1	0.974
paida	24	22	0.522
paija	31	50	0.383
pailos	131	178	0.424
paillacho	102	102	0.5
paillard	23	1	0.958
paillet	35	16	0.686
pain	117	97	0.547
painceira	162	201	0.446
painceiras	144	89	0.618
paine	51	31	0.622
paino	774	680	0.532
painous	23	16	0.59
painter	45	6	0.882
pairazaman	21	31	0.404
paires	26	12	0.684
pairet	124	132	0.484
pairo	325	305	0.516
pairot	44	43	0.506
pais	2077	2010	0.508
paisa	40	26	0.606
paisal	89	97	0.478
paisan	209	195	0.517
paisano	172	123	0.583
paiseo	44	21	0.677
paiser	35	17	0.673
paita	26	18	0.591
paitan	20	26	0.435
paitovi	28	8	0.778
paituvi	56	70	0.444
paiu	100	1	0.99
paius	26	1	0.963
paiva	468	489	0.489
paixa	56	59	0.487
paixao	80	87	0.479
paiz	241	261	0.48
paja	84	56	0.6
pajak	23	1	0.958
pajarejo	32	33	0.492
pajarero	46	46	0.5
pajares	5165	4905	0.513
pajarin	119	92	0.564
pajariño	50	27	0.649
pajaro	897	730	0.551
pajarols	33	27	0.55
pajaron	435	399	0.522
pajarron	27	38	0.415
pajas	56	48	0.538
paje	171	194	0.468
pajeo	31	46	0.403
pajero	102	70	0.593
pajerols	49	56	0.467
pajin	55	51	0.519
pajon	326	274	0.543
pajor	23	9	0.719
pajuelo	3411	3453	0.497
pak	47	16	0.746
pakhomova	21	5	0.808
pal	536	88	0.859
pala	617	570	0.52
palacean	47	1	0.979
palaci	188	129	0.593
palacia	34	38	0.472
palacian	198	177	0.528
palacin	2966	3069	0.491
palacino	159	137	0.537
palacio	7253	6970	0.51
palacios	35133	35094	0.5
palada	24	14	0.632
palade	294	16	0.948
paladella	29	13	0.69
paladi	29	1	0.967
paladines	438	492	0.471
paladinez	31	57	0.352
paladini	43	10	0.811
paladino	58	28	0.674
palafoix	30	19	0.612
palafox	234	232	0.502
palage	40	1	0.976
palaghia	39	1	0.975
palaghiu	21	1	0.955
palaguachi	28	36	0.438
palaguerri	23	36	0.39
palahi	319	281	0.532
palain	60	59	0.504
palamar	37	1	0.974
palamarchuk	36	5	0.878
palamariu	22	1	0.957
palamidessi	26	10	0.722
palamos	24	19	0.558
palan	32	32	0.5
palanca	1347	1242	0.52
palancar	516	561	0.479
palancarejo	48	83	0.366
palancares	90	62	0.592
palancas	87	90	0.492
palanco	729	654	0.527
palango	23	35	0.397
palanques	480	421	0.533
palao	2269	2127	0.516
palarea	63	83	0.432
palas	172	176	0.494
palasanu	36	1	0.973
palasi	233	273	0.46
palat	26	17	0.605
palate	51	58	0.468
palatsi	123	107	0.535
palau ribes	28	18	0.609
palau	6619	6197	0.516
palaudarias	30	24	0.556
palaus	74	91	0.448
palavecino	89	62	0.589
palay	31	39	0.443
palazon	6236	6219	0.501
palazuelo	301	273	0.524
palazuelos	885	888	0.499
palazzi	29	7	0.806
palazzo	72	21	0.774
palazzolo	33	8	0.805
palco	20	10	0.667
palcu	49	1	0.98
pale	44	68	0.393
palean	20	45	0.308
palechor	35	29	0.547
palencia	3447	3294	0.511
palenciano	258	236	0.522
palencias	38	24	0.613
palenque	259	230	0.53
palenzuela	2781	2914	0.488
paleo	395	429	0.479
paleoca	23	1	0.958
paler	35	22	0.614
palerm	277	286	0.492
palermo	198	110	0.643
palero	491	531	0.48
pales	146	103	0.586
palet	558	429	0.565
paleteiro	22	15	0.595
paleu	28	9	0.757
palfi	57	1	0.983
palfrey	22	1	0.957
palhares	24	16	0.6
palhas	52	65	0.444
palici	27	1	0.964
palicio	339	302	0.529
paliciuc	30	1	0.968
palii	24	1	0.96
palin	29	1	0.967
palincas	23	1	0.958
paliu	21	1	0.955
paliy	36	1	0.973
paliza	44	64	0.407
palizas	26	19	0.578
palka	49	9	0.845
palko	48	1	0.98
palm	46	11	0.807
palma	14627	14355	0.505
palmada	168	166	0.503
palmar	146	152	0.49
palmarola	62	29	0.681
palmas	217	244	0.471
palmeira	34	37	0.479
palmeiro	755	841	0.473
palmer	2659	2085	0.56
palmeri	23	5	0.821
palmerin	102	95	0.518
palmero	4457	4101	0.521
palmerola	53	34	0.609
palmes	404	450	0.473
palmi	172	159	0.52
palmier	103	101	0.505
palmieri	139	44	0.76
palmisano	38	10	0.792
palmon	37	44	0.457
palmou	70	82	0.461
palo	304	239	0.56
palobart	22	19	0.537
palol	49	49	0.5
palom	42	42	0.5
paloma	747	769	0.493
palomanes	264	259	0.505
palomar	4973	4765	0.511
palomares	10188	10366	0.496
palomas	388	442	0.467
palomba	31	9	0.775
palombo	27	9	0.75
palome	89	89	0.5
palomeque	1426	1475	0.492
palomer	112	125	0.473
palomera	960	984	0.494
palomeras	398	377	0.514
palomero	2160	2055	0.512
palomes	79	96	0.451
palomino	10391	10430	0.499
palominos	32	59	0.352
palomo	15026	15380	0.494
palones	100	115	0.465
palop	1671	1670	0.5
palos	1533	1581	0.492
palou de comasema	80	47	0.63
palou	1881	1752	0.518
palouzie	42	47	0.472
palta	69	84	0.451
paltan	44	36	0.55
paltin	21	20	0.512
paltinean	34	1	0.971
paltre	58	74	0.439
palu	81	46	0.638
paluch	49	5	0.907
palud	33	63	0.344
palumbo	137	26	0.84
palus	32	20	0.615
paluzie	28	15	0.651
paluzo	29	14	0.674
pall	54	1	0.982
palla	243	275	0.469
pallach	70	78	0.473
palladino	22	6	0.786
pallardo	409	304	0.574
pallares	8920	8885	0.501
pallarol	36	36	0.5
pallarola	29	30	0.492
pallarolas	75	64	0.54
pallarols	241	225	0.517
pallaroso	27	14	0.659
pallaruelo	125	147	0.46
pallas	2928	2675	0.523
pallasa	28	34	0.452
pallasco	32	37	0.464
palle	126	104	0.548
palleiro	276	294	0.484
palleja	1005	924	0.521
palleres	20	34	0.37
pallero	324	248	0.566
pallerola	128	143	0.472
pallerols	77	85	0.475
palles	177	228	0.437
palli	170	152	0.528
pallicer	338	375	0.474
pallin	272	239	0.532
pallisa	47	61	0.435
pallise	140	127	0.524
palliser	180	215	0.456
pallisera	47	41	0.534
palliso	58	44	0.569
pallo	196	244	0.445
pallol	71	84	0.458
pama	22	11	0.667
pambi	21	8	0.724
pamblanco	249	224	0.526
pamfil	31	1	0.969
pamfile	22	1	0.957
pamfilie	30	1	0.968
pamia	35	30	0.538
pamias	111	119	0.483
pamies	2214	2091	0.514
pamo	144	130	0.526
pamos	284	257	0.525
pampalona	72	89	0.447
pampanas	181	184	0.496
pampano	284	178	0.615
pampara	98	84	0.538
pamparacuatro	53	43	0.552
pampillo	24	29	0.453
pampillon	307	303	0.503
pampin	1903	1853	0.507
pampliega	624	680	0.479
pamplo	38	53	0.418
pamplona	764	770	0.498
pampols	124	123	0.502
pan de soraluce	34	24	0.586
pan	3971	2030	0.662
pana	668	44	0.938
panach	139	168	0.453
panadeiros	94	36	0.723
panadell	21	10	0.677
panadero	4262	4262	0.5
panades	850	841	0.503
panainte	115	1	0.991
panait	666	20	0.971
panaite	234	12	0.951
panaitescu	54	1	0.982
panal	567	658	0.463
panales	122	140	0.466
panama	60	86	0.411
panao	39	70	0.358
panareda	66	64	0.508
panas	31	7	0.816
panasiuk	22	1	0.957
panasyuk	40	6	0.87
panata	35	29	0.547
panavera	48	43	0.527
panayotov	137	81	0.628
panayotova	116	60	0.659
panc	25	1	0.962
panca	29	1	0.967
pancescu	21	1	0.955
panciu	49	1	0.98
pancorbo	1507	1407	0.517
pancu	66	1	0.985
panchame	24	20	0.545
panchana	142	142	0.5
panchano	26	39	0.4
panchenko	45	1	0.978
panchev	49	38	0.563
pancheva	38	34	0.528
panchez	34	24	0.586
panchi	152	128	0.543
pancho	385	412	0.483
panchon	124	153	0.448
panchuelo	46	71	0.393
panchuk	23	1	0.958
pandal	87	110	0.442
pandavenes	33	30	0.524
pandele	193	5	0.975
pandelea	62	1	0.984
pandelet	40	22	0.645
pandelica	20	1	0.952
pandelo	149	189	0.441
pandey	48	6	0.889
pandiella	229	284	0.446
pandiello	69	76	0.476
pando	2066	2124	0.493
pandolfi	24	7	0.774
pandolfo	84	77	0.522
pandrea	35	1	0.972
pandur	22	1	0.957
panduro	653	645	0.503
panduru	64	1	0.985
pane	344	283	0.549
panea	203	134	0.602
panebianco	31	1	0.969
panedas	86	89	0.491
panek	40	1	0.976
paneluisa	41	37	0.526
panella	177	171	0.509
panelli	27	30	0.474
paneque	600	513	0.539
panera	233	198	0.541
panero	790	754	0.512
panes	644	604	0.516
panescu	37	1	0.974
panesso	56	73	0.434
panete	48	81	0.372
panev	39	22	0.639
paneva	36	29	0.554
panfil	62	22	0.738
pang	78	1	0.987
panganiban	32	23	0.582
pangilinan	23	31	0.426
pangua	187	186	0.501
pangusion	51	33	0.607
pani	29	22	0.569
paniagua	11193	10604	0.514
panicello	81	46	0.638
paniceres	131	92	0.587
panico	41	1	0.976
panicot	37	45	0.451
paniego	461	433	0.516
paniello	247	267	0.481
panillo	41	69	0.373
panimboza	27	19	0.587
panina	20	10	0.667
panis	47	49	0.49
panisa	23	19	0.548
panisello	789	795	0.498
panivino	46	56	0.451
paniza	269	279	0.491
panizo	1364	1358	0.501
panizza	74	30	0.712
panjon	21	21	0.5
pankiv	78	5	0.94
pankov	21	15	0.583
pankova	43	21	0.672
panno	33	6	0.846
pannon	44	28	0.611
pano	219	248	0.469
panoluisa	24	5	0.828
panopio	20	23	0.465
panosa	69	81	0.46
panoso	34	47	0.42
panov	68	37	0.648
panova	70	27	0.722
panozo	199	203	0.495
pans	89	86	0.509
panta	174	148	0.54
pantaia	23	1	0.958
pantaleon	302	335	0.474
pantaleoni	38	21	0.644
pantano	71	40	0.64
pantazi	82	7	0.921
pantea	229	11	0.954
panteleev	22	1	0.957
panteleeva	26	7	0.788
pantelemon	20	1	0.952
pantelimon	35	5	0.875
panteon	23	12	0.657
panti	47	6	0.887
pantiga	232	293	0.442
pantigas	32	36	0.471
pantigoso	51	56	0.477
pantilie	31	1	0.969
pantilimon	39	1	0.975
pantin	496	413	0.546
pantion	140	141	0.498
pantir	36	1	0.973
pantiru	119	9	0.93
pantoja	3848	3663	0.512
pantojo	134	123	0.521
pantrigo	134	164	0.45
panturoiu	21	1	0.955
panturu	62	1	0.984
panyella	55	21	0.724
panza	46	21	0.687
panzano	178	220	0.447
panzaru	39	1	0.975
panzuela	160	179	0.472
pañart	108	102	0.514
pañeda	512	392	0.566
pañella	433	413	0.512
pañellas	23	24	0.489
pañero	319	263	0.548
paño	137	144	0.488
paños	2651	2563	0.508
paola	34	32	0.515
paoletti	45	15	0.75
paoli	70	32	0.686
paolillo	25	9	0.735
paolini	57	22	0.722
paolino	23	9	0.719
paoloni	27	1	0.964
paolucci	44	24	0.647
paonessa	24	5	0.828
pap	122	5	0.961
papa	195	46	0.809
papaceit	37	45	0.451
papadopoulos	56	15	0.789
papadopoulou	21	8	0.724
papaleo	57	39	0.594
papan	115	10	0.92
papar	34	1	0.971
papara	89	1	0.989
paparella	23	1	0.958
papaseit	257	299	0.462
papasey	21	23	0.477
papasseit	33	18	0.647
pape	77	15	0.837
papell	119	136	0.467
papi	157	153	0.506
papin	98	94	0.51
papini	32	8	0.8
papio	173	158	0.523
papiol	355	418	0.459
papiri	23	15	0.605
papis	56	41	0.577
papp	177	27	0.868
pappalardo	82	31	0.726
papperitz	21	12	0.636
papuc	117	6	0.951
papyan	25	1	0.962
paque	131	141	0.482
paquet	114	106	0.518
paquez	77	62	0.554
paqui	70	55	0.56
paquico	160	180	0.471
paquilla	21	12	0.636
par	55	57	0.491
para	512	443	0.536
paraba	21	24	0.467
paracolls	44	30	0.595
paracuellos	372	444	0.456
parache	97	127	0.433
parada	6654	6958	0.489
paradanta	27	29	0.482
paradas	679	667	0.504
paradeda	179	172	0.51
paradela	1130	1232	0.478
paradelo	500	472	0.514
paradell	243	239	0.504
paradells	38	33	0.535
parades	73	67	0.521
paradinas	352	251	0.584
paradiñeiro	30	52	0.366
paradis	274	245	0.528
paradiso	47	21	0.691
parafita	244	262	0.482
parages	61	52	0.54
paraire	36	14	0.72
paraiso	561	511	0.523
paraja	149	147	0.503
paraje	85	89	0.489
parajes	30	24	0.556
parajo	172	143	0.546
parajon	336	335	0.501
parajua	105	108	0.493
paraled	23	25	0.479
paralera	20	9	0.69
parals	121	94	0.563
paraluta	46	1	0.979
paralle	33	17	0.66
paralluelo	21	17	0.553
parama	114	87	0.567
paramas	84	87	0.491
parames	134	117	0.534
paramio	1029	893	0.535
paramo	1928	2001	0.491
paramos	263	309	0.46
paraños	34	60	0.362
parapar	389	501	0.437
parareda	413	352	0.54
pararol	31	22	0.585
pararols	228	218	0.511
paras	51	28	0.646
parasca	60	1	0.984
paraschita	21	1	0.955
paraschiv	856	28	0.968
paraschiva	70	6	0.921
paraschivoiu	29	1	0.967
paraschivu	21	1	0.955
paratcha	47	31	0.603
paratore	35	1	0.972
parau	95	8	0.922
parazuelo	106	158	0.402
parbole	65	41	0.613
parceiro	36	42	0.462
parcerisa	349	336	0.509
parcerisas	304	252	0.547
parcero	576	700	0.451
parcet	121	119	0.504
parco	38	65	0.369
parcha	21	27	0.438
parda	37	51	0.42
pardal	1395	1396	0.5
pardas	50	95	0.345
pardavila	530	512	0.509
pardeiro	320	314	0.505
pardell	261	259	0.502
pardellas	262	226	0.537
pardeza	84	84	0.5
pardilla	343	308	0.527
pardillo	802	756	0.515
pardillos	346	338	0.506
pardina	591	631	0.484
pardinas	26	33	0.441
pardines	626	545	0.535
pardinez	42	62	0.404
pardini	29	21	0.58
pardinilla	62	60	0.508
pardiñas	745	766	0.493
pardiño	196	149	0.568
pardo de donlebun	75	53	0.586
pardo de santayana	126	69	0.646
pardo de vera	41	37	0.526
pardo	43806	42910	0.505
pardoe	26	1	0.963
pardos	2288	2145	0.516
pardueles	48	41	0.539
pare	262	222	0.541
paredero	411	458	0.473
paredes	24931	25057	0.499
paredez	60	43	0.583
pareja obregon	62	46	0.574
pareja	9679	9955	0.493
parejas	132	143	0.48
parejo bravo	22	18	0.55
parejo	6289	6190	0.504
parella	186	184	0.503
parellada	761	742	0.506
parello	23	22	0.511
parens	61	69	0.469
parent	110	83	0.57
parente	994	1003	0.498
parera	2361	2136	0.525
pareras	189	128	0.596
pares	2544	2380	0.517
paret	95	102	0.482
pareta	105	113	0.482
paretas	181	109	0.624
pareto	26	17	0.605
parets	331	365	0.476
parfene	70	5	0.933
parfeni	41	1	0.976
parfitt	51	1	0.981
parga	1875	1821	0.507
pargada	36	28	0.562
pargaña	86	57	0.601
pargaray	94	77	0.55
pargas	36	44	0.45
parguiña	27	42	0.391
pari	61	53	0.535
parias	193	228	0.458
paricio	1576	1549	0.504
pariente	2517	2368	0.515
parini	28	1	0.966
pariñas	25	7	0.781
pariona	67	97	0.409
paris	5364	5297	0.503
parise	73	48	0.603
parish	82	29	0.739
parisi	298	192	0.608
parjol	34	1	0.971
park	495	134	0.787
parker	800	75	0.914
parkes	132	12	0.917
parkhomenko	44	1	0.978
parkin	105	10	0.913
parkinson	240	41	0.854
parks	38	1	0.974
parla	337	327	0.508
parlade	190	122	0.609
parlange	26	15	0.634
parlea	31	1	0.969
parlog	21	1	0.955
parlon	102	135	0.43
parlorio	53	82	0.393
parma	44	27	0.62
parmar	37	15	0.712
parmentier	40	13	0.755
parmo	102	99	0.507
parnau	74	48	0.607
parnell	39	5	0.886
parnic	29	1	0.967
parnica	50	1	0.98
parodi	659	612	0.518
parody	165	84	0.663
parpal	122	106	0.535
parpala	28	1	0.966
parpalea	20	1	0.952
parque	106	80	0.57
parr	102	10	0.911
parra	45277	45536	0.499
parrabera	27	16	0.628
parracho	52	45	0.536
parrado	3843	3743	0.507
parraga	4501	4446	0.503
parragues	29	25	0.537
parral	252	245	0.507
parralejo	728	742	0.495
parrales	1008	1046	0.491
parralo	335	339	0.497
parramon	837	813	0.507
parramona	75	67	0.528
parrao	72	81	0.471
parras	3994	3983	0.501
parravicini	27	7	0.794
parrazar	31	21	0.596
parreira	116	103	0.53
parrell	39	18	0.684
parrella	37	12	0.755
parreño	3586	3716	0.491
parres	875	870	0.501
parreu	112	120	0.483
parri	54	37	0.593
parriego	158	194	0.449
parrilla	7061	7108	0.498
parrillas	207	193	0.517
parrillo	138	148	0.483
parris	29	10	0.744
parrish	31	1	0.969
parrizas	217	211	0.507
parro	1282	1220	0.512
parron	1501	1474	0.505
parrona	49	32	0.605
parrondo	1595	1626	0.495
parrot	135	111	0.549
parrott	31	1	0.969
parry	250	29	0.896
parsons	289	38	0.884
part	194	153	0.559
partagas	38	34	0.528
partal	593	542	0.522
parte	191	197	0.492
partearroyo	111	126	0.468
partegas	26	35	0.426
partenie	38	1	0.974
partera	177	187	0.486
partida	1210	1084	0.527
partido	479	523	0.478
partington	39	1	0.975
parton	21	1	0.955
partridge	91	5	0.948
parull	29	30	0.492
parus	35	1	0.972
parusheva	21	14	0.6
parv	38	1	0.974
parvaiz	23	1	0.958
parvan	60	1	0.984
parvanov	77	46	0.626
parvanova	66	40	0.623
parveen	500	192	0.723
parvez	145	5	0.967
parviainen	27	1	0.964
parvin	29	5	0.853
parvu	265	17	0.94
parvulescu	24	1	0.96
parwani	34	20	0.63
pas	23	1	0.958
pasa	59	1	0.983
pasabados	32	37	0.464
pasaban	28	23	0.549
pasaca	64	44	0.593
pasache	24	26	0.48
pasadas	497	488	0.505
pasalamar	44	25	0.638
pasalodos	262	231	0.531
pasamar	442	444	0.499
pasamon	222	229	0.492
pasamonte	45	45	0.5
pasamontes	535	548	0.494
pasan	169	145	0.538
pasanau	101	82	0.552
pasandin	114	112	0.504
pasano	42	66	0.389
pasantes	252	229	0.524
pasapera	37	31	0.544
pasare	117	1	0.992
pasarell	24	19	0.558
pasarica	70	1	0.986
pasarin	396	339	0.539
pasarisa	37	35	0.514
pasarisas	25	23	0.521
pasaro	89	74	0.546
pasaron	146	145	0.502
pasarrius	33	43	0.434
pasat	56	1	0.982
pasc	71	1	0.986
pasca	589	82	0.878
pascal	643	410	0.611
pascalau	117	1	0.992
pascale	98	13	0.883
pascali	49	21	0.7
pascan	40	1	0.976
pascar	34	1	0.971
pascari	38	1	0.974
pascariu	81	1	0.988
pascaru	116	1	0.991
pascasio	163	189	0.463
pascau	69	68	0.504
pasco	90	87	0.508
pascoal	76	46	0.623
pascoe	39	1	0.975
pascu	875	22	0.975
pascua	1555	1484	0.512
pascual de riquelme	43	49	0.467
pascual de zulueta	25	23	0.521
pascual del pobil	50	66	0.431
pascual del riquelme	33	35	0.485
pascual heranz	40	18	0.69
pascual muerte	73	95	0.435
pascual riquelme	20	9	0.69
pascual salcedo	34	15	0.694
pascual	58666	57379	0.506
pascualena	78	43	0.645
pascualvaca	121	110	0.524
pascuas	102	105	0.493
pascucci	27	9	0.75
pascuet	258	296	0.466
pascut	21	1	0.955
pascuta	28	1	0.966
paseiro	86	108	0.443
pasere	47	1	0.979
pasero	257	266	0.491
paseta	20	15	0.571
pasha	20	19	0.513
pashov	54	33	0.621
pashova	53	41	0.564
pasichnyk	63	1	0.984
pasies	69	62	0.527
pasin	98	96	0.505
pasini	28	11	0.718
pasion	107	104	0.507
paskalev	33	25	0.569
paskaleva	27	13	0.675
paskov	28	22	0.56
paskova	30	16	0.652
paskual	25	15	0.625
paslaru	26	1	0.963
pasnicu	41	1	0.976
paso	152	116	0.567
pasol	23	1	0.958
pasola	22	35	0.386
pasos	61	60	0.504
paspuel	59	60	0.496
pasqua	21	13	0.618
pasqual del pobil	21	8	0.724
pasqual	140	86	0.619
pasquale	26	6	0.812
pasquali	31	5	0.861
pasquau	46	52	0.469
pasquel	154	144	0.517
pasques	41	30	0.577
pasquet	60	11	0.845
pasquier	132	125	0.514
pasquin	139	136	0.505
pasquina	51	46	0.526
pasquini	34	7	0.829
pass	21	1	0.955
passalacqua	29	11	0.725
passani	21	23	0.477
passarell	98	46	0.681
passarelli	25	7	0.781
passaro	20	22	0.476
passarrius	23	13	0.639
passas	28	40	0.412
passeri	21	1	0.955
passerini	23	11	0.676
passi	34	21	0.618
passola	58	28	0.674
passolas	110	90	0.55
passols	27	51	0.346
passos	120	159	0.43
